spatial_unit,origin_country,year,month,arrivals,avg_nights_per_arrival,nights,county_key,county_label,spatial_level
County of Istria,Countries - total,2021,1,13779.0,4.0,54625.0,istria,County of Istria,county
County of Istria,Countries - total,2021,2,13913.0,2.9,39669.0,istria,County of Istria,county
County of Istria,Countries - total,2021,3,31154.0,3.3,101939.0,istria,County of Istria,county
County of Istria,Countries - total,2021,4,64027.0,3.6,233687.0,istria,County of Istria,county
County of Istria,Countries - total,2021,5,128152.0,4.6,583291.0,istria,County of Istria,county
County of Istria,Countries - total,2021,6,419531.0,5.4,2251431.0,istria,County of Istria,county
County of Istria,Countries - total,2021,7,936690.0,6.6,6143837.0,istria,County of Istria,county
County of Istria,Countries - total,2021,8,1081692.0,7.4,8042936.0,istria,County of Istria,county
County of Istria,Countries - total,2021,9,479894.0,7.4,3537441.0,istria,County of Istria,county
County of Istria,Countries - total,2021,10,136923.0,4.0,549527.0,istria,County of Istria,county
County of Istria,Countries - total,2021,11,34118.0,3.1,105370.0,istria,County of Istria,county
County of Istria,Countries - total,2021,12,32208.0,2.8,90366.0,istria,County of Istria,county
County of Istria,Countries - total,2022,1,28908.0,3.6,103909.0,istria,County of Istria,county
County of Istria,Countries - total,2022,2,52299.0,2.8,146201.0,istria,County of Istria,county
County of Istria,Countries - total,2022,3,77028.0,3.0,229256.0,istria,County of Istria,county
County of Istria,Countries - total,2022,4,266493.0,3.4,903687.0,istria,County of Istria,county
County of Istria,Countries - total,2022,5,357109.0,4.1,1460107.0,istria,County of Istria,county
County of Istria,Countries - total,2022,6,801246.0,5.8,4623975.0,istria,County of Istria,county
County of Istria,Countries - total,2022,7,1105895.0,6.7,7406699.0,istria,County of Istria,county
County of Istria,Countries - total,2022,8,1115082.0,7.5,8310783.0,istria,County of Istria,county
County of Istria,Countries - total,2022,9,525924.0,6.9,3621051.0,istria,County of Istria,county
County of Istria,Countries - total,2022,10,168157.0,3.8,633292.0,istria,County of Istria,county
County of Istria,Countries - total,2022,11,44335.0,3.1,135872.0,istria,County of Istria,county
County of Istria,Countries - total,2022,12,41438.0,2.8,115594.0,istria,County of Istria,county
County of Istria,Countries - total,2023,1,36015.0,3.4,122722.0,istria,County of Istria,county
County of Istria,Countries - total,2023,2,51788.0,3.0,153881.0,istria,County of Istria,county
County of Istria,Countries - total,2023,3,82973.0,2.8,231087.0,istria,County of Istria,county
County of Istria,Countries - total,2023,4,314834.0,3.3,1026978.0,istria,County of Istria,county
County of Istria,Countries - total,2023,5,456029.0,4.3,1954786.0,istria,County of Istria,county
County of Istria,Countries - total,2023,6,766331.0,5.9,4532240.0,istria,County of Istria,county
County of Istria,Countries - total,2023,7,1134303.0,6.5,7324626.0,istria,County of Istria,county
County of Istria,Countries - total,2023,8,1123499.0,7.2,8121016.0,istria,County of Istria,county
County of Istria,Countries - total,2023,9,598650.0,6.2,3692414.0,istria,County of Istria,county
County of Istria,Countries - total,2023,10,173585.0,4.0,695779.0,istria,County of Istria,county
County of Istria,Countries - total,2023,11,42023.0,3.0,124434.0,istria,County of Istria,county
County of Istria,Countries - total,2023,12,52847.0,2.7,141168.0,istria,County of Istria,county
County of Istria,Countries - total,2024,1,35946.0,3.4,122501.0,istria,County of Istria,county
County of Istria,Countries - total,2024,2,61362.0,2.7,167171.0,istria,County of Istria,county
County of Istria,Countries - total,2024,3,132434.0,3.1,408913.0,istria,County of Istria,county
County of Istria,Countries - total,2024,4,249252.0,3.1,765646.0,istria,County of Istria,county
County of Istria,Countries - total,2024,5,544294.0,4.6,2489405.0,istria,County of Istria,county
County of Istria,Countries - total,2024,6,736286.0,5.4,3964306.0,istria,County of Istria,county
County of Istria,Countries - total,2024,7,1098306.0,6.7,7364194.0,istria,County of Istria,county
County of Istria,Countries - total,2024,8,1194154.0,6.8,8175372.0,istria,County of Istria,county
County of Istria,Countries - total,2024,9,522710.0,6.5,3394861.0,istria,County of Istria,county
County of Istria,Countries - total,2024,10,186632.0,4.0,737587.0,istria,County of Istria,county
County of Istria,Countries - total,2024,11,57248.0,2.9,167379.0,istria,County of Istria,county
County of Istria,Countries - total,2024,12,55323.0,2.7,149712.0,istria,County of Istria,county
County of Istria,Countries - total,2025,1,38938.0,3.3,129654.0,istria,County of Istria,county
County of Istria,Countries - total,2025,2,63316.0,2.8,174230.0,istria,County of Istria,county
County of Istria,Countries - total,2025,3,89867.0,2.8,252767.0,istria,County of Istria,county
County of Istria,Countries - total,2025,4,311755.0,3.2,997091.0,istria,County of Istria,county
County of Istria,Countries - total,2025,5,461337.0,4.0,1825572.0,istria,County of Istria,county
County of Istria,Countries - total,2025,6,874639.0,5.5,4776840.0,istria,County of Istria,county
County of Istria,Countries - total,2025,7,1081818.0,6.8,7364212.0,istria,County of Istria,county
County of Istria,Countries - total,2025,8,1195868.0,6.7,8025798.0,istria,County of Istria,county
County of Istria,Countries - total,2025,9,567785.0,6.5,3710978.0,istria,County of Istria,county
County of Istria,Countries - total,2025,10,193392.0,4.0,767503.0,istria,County of Istria,county
County of Istria,Countries - total,2025,11,51307.0,2.8,141784.0,istria,County of Istria,county
County of Karlovac,Countries - total,2020,1,5000.0,1.7,8681.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2020,2,4953.0,1.7,8195.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2020,3,1484.0,1.9,2794.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2020,4,30.0,2.5,74.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2020,5,2573.0,1.6,4060.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2020,6,10567.0,1.7,17445.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2020,7,28397.0,1.8,50249.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2020,8,30001.0,1.8,53713.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2020,9,8549.0,1.8,15221.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2020,10,5072.0,1.8,9300.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2020,11,2901.0,1.9,5611.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2020,12,2334.0,2.0,4620.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2021,1,5268.0,2.2,11353.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2021,2,4198.0,1.8,7368.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2021,3,2849.0,1.8,5006.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2021,4,4596.0,1.8,8086.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2021,5,8696.0,1.7,14881.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2021,6,18872.0,1.6,30837.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2021,7,47821.0,1.7,80001.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2021,8,73543.0,2.0,146546.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2021,9,32891.0,1.7,56724.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2021,10,12411.0,1.8,22308.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2021,11,4457.0,2.1,9347.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2021,12,4256.0,1.9,7931.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2022,1,5277.0,2.2,11393.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2022,2,4350.0,2.0,8806.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2022,3,4103.0,1.9,7795.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2022,4,12206.0,1.9,23060.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2022,5,19090.0,1.7,33294.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2022,6,36588.0,1.7,64013.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2022,7,65606.0,1.8,117037.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2022,8,82450.0,2.2,180719.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2022,9,34597.0,1.7,58592.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2022,10,16621.0,1.6,27176.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2022,11,6059.0,1.8,10806.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2022,12,5918.0,1.8,10522.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2023,1,5800.0,2.0,11529.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2023,2,6351.0,1.8,11322.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2023,3,6605.0,1.6,10382.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2023,4,21641.0,1.6,35112.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2023,5,28981.0,1.6,46681.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2023,6,42000.0,1.7,70291.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2023,7,70218.0,1.8,124636.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2023,8,85555.0,2.2,185882.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2023,9,41889.0,1.6,67132.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2023,10,21320.0,1.6,33203.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2023,11,7576.0,1.8,13350.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2023,12,7677.0,1.7,13244.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2024,1,4890.0,2.0,9770.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2024,2,5506.0,1.7,9348.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2024,3,9853.0,1.6,15890.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2024,4,20429.0,1.6,33589.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2024,5,35243.0,1.6,56385.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2024,6,40623.0,1.6,64987.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2024,7,64665.0,1.9,120186.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2024,8,80186.0,2.1,171107.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2024,9,38131.0,1.6,60548.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2024,10,22527.0,1.5,33778.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2024,11,8236.0,1.6,12935.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2024,12,6630.0,1.7,11084.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2025,1,5623.0,1.9,10867.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2025,2,3894.0,1.6,6404.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2025,3,5609.0,1.6,9043.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2025,4,20332.0,1.6,32481.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2025,5,33285.0,1.6,51951.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2025,6,44290.0,1.6,72403.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2025,7,62615.0,1.8,112206.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2025,8,80199.0,2.1,166503.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2025,9,40974.0,1.6,66835.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2025,10,22443.0,1.5,33726.0,karlovacka,County of Karlovac,county
County of Karlovac,Countries - total,2025,11,6908.0,1.6,11041.0,karlovacka,County of Karlovac,county
County of Koprivnica-Križevci,Countries - total,2020,1,1268.0,3.3,4138.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2020,2,1060.0,2.1,2210.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2020,3,400.0,2.5,985.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2020,4,9.0,10.7,96.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2020,5,182.0,2.5,451.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2020,6,623.0,2.2,1359.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2020,7,736.0,2.6,1912.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2020,8,983.0,2.3,2299.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2020,9,708.0,2.5,1800.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2020,10,723.0,2.1,1498.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2020,11,349.0,2.1,730.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2020,12,212.0,1.8,378.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2021,1,195.0,2.4,469.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2021,2,596.0,1.9,1107.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2021,3,588.0,2.2,1287.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2021,4,444.0,2.2,967.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2021,5,654.0,2.4,1581.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2021,6,1202.0,1.9,2251.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2021,7,1760.0,2.3,4121.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2021,8,2672.0,2.5,6638.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2021,9,1892.0,1.6,3040.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2021,10,1329.0,2.2,2875.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2021,11,984.0,1.7,1649.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2021,12,809.0,1.9,1576.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2022,1,886.0,3.0,2680.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2022,2,633.0,1.9,1192.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2022,3,945.0,2.4,2301.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2022,4,1343.0,2.1,2868.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2022,5,1331.0,2.1,2812.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2022,6,2330.0,1.7,3900.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2022,7,2161.0,2.3,5014.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2022,8,2366.0,2.3,5369.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2022,9,2207.0,1.7,3706.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2022,10,1303.0,1.9,2504.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2022,11,1290.0,1.9,2487.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2022,12,1216.0,1.8,2154.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2023,1,769.0,2.9,2194.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2023,2,1104.0,2.5,2745.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2023,3,1128.0,2.5,2774.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2023,4,1895.0,2.2,4210.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2023,5,1892.0,2.1,3955.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2023,6,1950.0,2.2,4372.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2023,7,2227.0,2.7,5906.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2023,8,2218.0,3.3,7394.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2023,9,1679.0,2.2,3638.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2023,10,1555.0,1.8,2767.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2023,11,1224.0,1.9,2340.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2023,12,1478.0,1.8,2655.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2024,1,1072.0,2.8,3021.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2024,2,1225.0,1.9,2332.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2024,3,1279.0,2.1,2738.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2024,4,1510.0,1.9,2887.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2024,5,1904.0,1.9,3671.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2024,6,1830.0,2.2,4012.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2024,7,1875.0,3.0,5703.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2024,8,1893.0,3.3,6331.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2024,9,1395.0,2.4,3307.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2024,10,1201.0,2.1,2542.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2024,11,1307.0,2.1,2751.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2024,12,1294.0,2.0,2575.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2025,1,810.0,2.4,1919.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2025,2,1177.0,2.2,2541.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2025,3,1244.0,2.0,2498.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2025,4,1164.0,2.6,3065.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2025,5,1596.0,2.6,4151.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2025,6,2177.0,2.2,4701.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2025,7,2011.0,3.3,6547.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2025,8,2757.0,2.8,7679.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2025,9,1997.0,2.2,4314.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2025,10,1426.0,2.3,3229.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Koprivnica-Križevci,Countries - total,2025,11,1572.0,1.8,2800.0,koprivnicko krizevacka,County of Koprivnica-Križevci,county
County of Krapina-Zagorje,Countries - total,2020,1,12924.0,2.6,32998.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2020,2,12687.0,2.4,30046.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2020,3,3413.0,3.1,10519.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2020,4,57.0,5.4,305.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2020,5,1095.0,2.1,2264.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2020,6,8259.0,2.1,17369.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2020,7,12060.0,2.0,24133.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2020,8,17157.0,2.2,38307.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2020,9,8028.0,2.0,16233.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2020,10,6167.0,2.1,12670.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2020,11,3731.0,2.1,7761.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2020,12,4258.0,1.9,8079.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2021,1,9311.0,2.1,19244.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2021,2,9846.0,1.9,18611.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2021,3,8673.0,2.1,18421.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2021,4,9114.0,2.0,18538.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2021,5,8768.0,2.0,17674.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2021,6,13643.0,1.9,26561.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2021,7,20776.0,2.0,41027.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2021,8,23141.0,2.3,53188.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2021,9,13870.0,2.0,27097.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2021,10,13355.0,2.2,28723.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2021,11,9921.0,2.4,23350.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2021,12,11226.0,2.0,22834.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2022,1,11603.0,2.4,28268.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2022,2,12568.0,2.2,27953.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2022,3,9840.0,2.3,22179.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2022,4,13624.0,2.1,28761.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2022,5,13830.0,1.9,26343.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2022,6,17404.0,1.9,33241.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2022,7,22003.0,2.2,49191.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2022,8,23637.0,2.4,56831.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2022,9,16755.0,1.9,31449.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2022,10,13522.0,2.1,28170.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2022,11,10984.0,2.3,25799.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2022,12,11496.0,2.2,25487.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2023,1,12468.0,2.4,29719.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2023,2,12551.0,2.2,27783.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2023,3,10910.0,2.2,23518.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2023,4,15479.0,2.1,31991.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2023,5,16195.0,1.9,30581.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2023,6,17967.0,1.9,34839.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2023,7,22389.0,2.3,52443.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2023,8,23784.0,2.5,58914.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2023,9,18081.0,1.9,33534.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2023,10,15395.0,2.1,32080.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2023,11,12783.0,2.2,28379.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2023,12,13601.0,2.2,30441.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2024,1,11409.0,2.4,27660.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2024,2,14810.0,2.2,32435.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2024,3,12776.0,2.1,27255.0,krapinsko zagorska,County of Krapina-Zagorje,county
